transaction_id,user_id,cohort_group,transaction_date,mrr_amount,event_type
TXN-1619-11,USER-1619,2025-04,2025-11-27,599.0,Standard Renewal
TXN-1620-00,USER-1620,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1620-01,USER-1620,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1620-02,USER-1620,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1620-03,USER-1620,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1620-04,USER-1620,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1622-08,USER-1622,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1622-09,USER-1622,2025-08,2025-09-28,1298.7,Tier Upgrade
TXN-1622-10,USER-1622,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1622-11,USER-1622,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1623-00,USER-1623,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1623-01,USER-1623,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1623-02,USER-1623,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1623-03,USER-1623,2025-01,2025-04-01,388.7,Tier Upgrade
TXN-1623-04,USER-1623,2025-01,2025-05-01,209.3,Contraction
TXN-1623-05,USER-1623,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1623-06,USER-1623,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1623-07,USER-1623,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1624-03,USER-1624,2025-04,2025-04-01,388.7,Tier Upgrade
TXN-1624-04,USER-1624,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1624-05,USER-1624,2025-04,2025-05-31,388.7,Tier Upgrade
TXN-1624-06,USER-1624,2025-04,2025-06-30,388.7,Tier Upgrade
TXN-1624-07,USER-1624,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1624-08,USER-1624,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1624-09,USER-1624,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1625-10,USER-1625,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1625-11,USER-1625,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1626-06,USER-1626,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1626-07,USER-1626,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1626-08,USER-1626,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1627-10,USER-1627,2025-10,2025-10-28,299.0,Standard Renewal
TXN-1627-11,USER-1627,2025-10,2025-11-27,388.7,Tier Upgrade
TXN-1628-07,USER-1628,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1628-08,USER-1628,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1628-09,USER-1628,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1628-10,USER-1628,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1628-11,USER-1628,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1629-00,USER-1629,2025-01,2025-01-01,599.0,Standard Renewal
TXN-1629-01,USER-1629,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1629-02,USER-1629,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1630-09,USER-1630,2025-09,2025-09-28,699.3,Contraction
TXN-1630-10,USER-1630,2025-09,2025-10-28,1298.7,Tier Upgrade
TXN-1630-11,USER-1630,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1631-07,USER-1631,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1631-08,USER-1631,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1631-09,USER-1631,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1631-10,USER-1631,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1631-11,USER-1631,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1632-08,USER-1632,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1632-09,USER-1632,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1632-10,USER-1632,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1632-11,USER-1632,2025-08,2025-11-27,1298.7,Tier Upgrade
TXN-1633-03,USER-1633,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1633-04,USER-1633,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1633-05,USER-1633,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1633-06,USER-1633,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1634-03,USER-1634,2025-04,2025-04-01,388.7,Tier Upgrade
TXN-1634-04,USER-1634,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1634-05,USER-1634,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1634-06,USER-1634,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1634-07,USER-1634,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1634-08,USER-1634,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1634-09,USER-1634,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1634-10,USER-1634,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1634-11,USER-1634,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1635-09,USER-1635,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1635-10,USER-1635,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1635-11,USER-1635,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1636-07,USER-1636,2025-07,2025-07-30,599.0,Standard Renewal
TXN-1636-08,USER-1636,2025-07,2025-08-29,599.0,Standard Renewal
TXN-1636-09,USER-1636,2025-07,2025-09-28,599.0,Standard Renewal
TXN-1636-10,USER-1636,2025-07,2025-10-28,599.0,Standard Renewal
TXN-1637-11,USER-1637,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1638-05,USER-1638,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1638-06,USER-1638,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1638-07,USER-1638,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1638-08,USER-1638,2025-05,2025-08-29,1298.7,Tier Upgrade
TXN-1638-09,USER-1638,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1638-10,USER-1638,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1638-11,USER-1638,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1639-04,USER-1639,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1639-05,USER-1639,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1639-06,USER-1639,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1639-07,USER-1639,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1639-08,USER-1639,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1639-09,USER-1639,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1639-10,USER-1639,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1640-04,USER-1640,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1640-05,USER-1640,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1640-06,USER-1640,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1640-07,USER-1640,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1640-08,USER-1640,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1640-09,USER-1640,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1640-10,USER-1640,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1640-11,USER-1640,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1641-04,USER-1641,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1641-05,USER-1641,2025-05,2025-05-31,778.7,Tier Upgrade
TXN-1641-06,USER-1641,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1641-07,USER-1641,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1641-08,USER-1641,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1641-09,USER-1641,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1641-10,USER-1641,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1641-11,USER-1641,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1642-05,USER-1642,2025-05,2025-05-31,699.3,Contraction
TXN-1642-06,USER-1642,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1642-07,USER-1642,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1642-08,USER-1642,2025-05,2025-08-29,699.3,Contraction
TXN-1642-09,USER-1642,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1642-10,USER-1642,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1642-11,USER-1642,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1643-00,USER-1643,2025-01,2025-01-01,599.0,Standard Renewal
TXN-1643-01,USER-1643,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1643-02,USER-1643,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1643-03,USER-1643,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1644-06,USER-1644,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1644-07,USER-1644,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1644-08,USER-1644,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1644-09,USER-1644,2025-06,2025-09-28,388.7,Tier Upgrade
TXN-1644-10,USER-1644,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1644-11,USER-1644,2025-06,2025-11-27,388.7,Tier Upgrade
TXN-1645-03,USER-1645,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1645-04,USER-1645,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1645-05,USER-1645,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1645-06,USER-1645,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1645-07,USER-1645,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1645-08,USER-1645,2025-04,2025-08-29,388.7,Tier Upgrade
TXN-1645-09,USER-1645,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1645-10,USER-1645,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1645-11,USER-1645,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1646-04,USER-1646,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1646-05,USER-1646,2025-05,2025-05-31,699.3,Contraction
TXN-1646-06,USER-1646,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1646-07,USER-1646,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1646-08,USER-1646,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1646-09,USER-1646,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1646-10,USER-1646,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1647-03,USER-1647,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1647-04,USER-1647,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1647-05,USER-1647,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1647-06,USER-1647,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1647-07,USER-1647,2025-04,2025-07-30,599.0,Standard Renewal
TXN-1647-08,USER-1647,2025-04,2025-08-29,419.3,Contraction
TXN-1647-09,USER-1647,2025-04,2025-09-28,599.0,Standard Renewal
TXN-1647-10,USER-1647,2025-04,2025-10-28,599.0,Standard Renewal
TXN-1647-11,USER-1647,2025-04,2025-11-27,599.0,Standard Renewal
TXN-1648-08,USER-1648,2025-08,2025-08-29,778.7,Tier Upgrade
TXN-1648-09,USER-1648,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1648-10,USER-1648,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1648-11,USER-1648,2025-08,2025-11-27,778.7,Tier Upgrade
TXN-1649-10,USER-1649,2025-10,2025-10-28,999.0,Standard Renewal
TXN-1650-08,USER-1650,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1650-09,USER-1650,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1651-05,USER-1651,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1651-06,USER-1651,2025-05,2025-06-30,388.7,Tier Upgrade
TXN-1651-07,USER-1651,2025-05,2025-07-30,209.3,Contraction
TXN-1651-08,USER-1651,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1651-09,USER-1651,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1651-10,USER-1651,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1651-11,USER-1651,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1652-05,USER-1652,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1652-06,USER-1652,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1652-07,USER-1652,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1652-08,USER-1652,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1652-09,USER-1652,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1652-10,USER-1652,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1652-11,USER-1652,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1653-08,USER-1653,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1653-09,USER-1653,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1653-10,USER-1653,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1653-11,USER-1653,2025-08,2025-11-27,778.7,Tier Upgrade
TXN-1654-02,USER-1654,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1654-03,USER-1654,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1654-04,USER-1654,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1654-05,USER-1654,2025-03,2025-05-31,999.0,Standard Renewal
TXN-1654-06,USER-1654,2025-03,2025-06-30,999.0,Standard Renewal
TXN-1655-00,USER-1655,2025-01,2025-01-01,209.3,Contraction
TXN-1655-01,USER-1655,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1655-02,USER-1655,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1655-03,USER-1655,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1655-04,USER-1655,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1655-05,USER-1655,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1655-06,USER-1655,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1655-07,USER-1655,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1656-04,USER-1656,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1656-05,USER-1656,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1656-06,USER-1656,2025-05,2025-06-30,778.7,Tier Upgrade
TXN-1656-07,USER-1656,2025-05,2025-07-30,778.7,Tier Upgrade
TXN-1656-08,USER-1656,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1656-09,USER-1656,2025-05,2025-09-28,778.7,Tier Upgrade
TXN-1657-03,USER-1657,2025-04,2025-04-01,999.0,Standard Renewal
TXN-1657-04,USER-1657,2025-04,2025-05-01,999.0,Standard Renewal
TXN-1657-05,USER-1657,2025-04,2025-05-31,999.0,Standard Renewal
TXN-1657-06,USER-1657,2025-04,2025-06-30,999.0,Standard Renewal
TXN-1657-07,USER-1657,2025-04,2025-07-30,999.0,Standard Renewal
TXN-1657-08,USER-1657,2025-04,2025-08-29,999.0,Standard Renewal
TXN-1657-09,USER-1657,2025-04,2025-09-28,999.0,Standard Renewal
TXN-1657-10,USER-1657,2025-04,2025-10-28,999.0,Standard Renewal
TXN-1657-11,USER-1657,2025-04,2025-11-27,999.0,Standard Renewal
TXN-1658-10,USER-1658,2025-10,2025-10-28,699.3,Contraction
TXN-1658-11,USER-1658,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1660-06,USER-1660,2025-06,2025-06-30,778.7,Tier Upgrade
TXN-1660-07,USER-1660,2025-06,2025-07-30,778.7,Tier Upgrade
TXN-1660-08,USER-1660,2025-06,2025-08-29,778.7,Tier Upgrade
TXN-1660-09,USER-1660,2025-06,2025-09-28,778.7,Tier Upgrade
TXN-1661-05,USER-1661,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1661-06,USER-1661,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1661-07,USER-1661,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1661-08,USER-1661,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1661-09,USER-1661,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1661-10,USER-1661,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1661-11,USER-1661,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1662-07,USER-1662,2025-07,2025-07-30,388.7,Tier Upgrade
TXN-1662-08,USER-1662,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1662-09,USER-1662,2025-07,2025-09-28,209.3,Contraction
TXN-1662-10,USER-1662,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1662-11,USER-1662,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1663-11,USER-1663,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1665-07,USER-1665,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1665-08,USER-1665,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1665-09,USER-1665,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1665-10,USER-1665,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1665-11,USER-1665,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1666-04,USER-1666,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1666-05,USER-1666,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1666-06,USER-1666,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1666-07,USER-1666,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1666-08,USER-1666,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1666-09,USER-1666,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1666-10,USER-1666,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1666-11,USER-1666,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1667-00,USER-1667,2025-01,2025-01-01,419.3,Contraction
TXN-1667-01,USER-1667,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1667-02,USER-1667,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1668-07,USER-1668,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1668-08,USER-1668,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1668-09,USER-1668,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1669-08,USER-1669,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1669-09,USER-1669,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1669-10,USER-1669,2025-08,2025-10-28,1298.7,Tier Upgrade
TXN-1669-11,USER-1669,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1670-01,USER-1670,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1670-02,USER-1670,2025-01,2025-03-02,388.7,Tier Upgrade
TXN-1670-03,USER-1670,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1670-04,USER-1670,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1671-03,USER-1671,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1671-04,USER-1671,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1671-05,USER-1671,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1671-06,USER-1671,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1672-01,USER-1672,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1673-03,USER-1673,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1673-04,USER-1673,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1673-05,USER-1673,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1673-06,USER-1673,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1673-07,USER-1673,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1673-08,USER-1673,2025-04,2025-08-29,209.3,Contraction
TXN-1673-09,USER-1673,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1673-10,USER-1673,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1673-11,USER-1673,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1675-08,USER-1675,2025-08,2025-08-29,699.3,Contraction
TXN-1675-09,USER-1675,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1675-10,USER-1675,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1675-11,USER-1675,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1676-07,USER-1676,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1676-08,USER-1676,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1676-09,USER-1676,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1676-10,USER-1676,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1676-11,USER-1676,2025-07,2025-11-27,999.0,Standard Renewal
TXN-1677-11,USER-1677,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1678-03,USER-1678,2025-04,2025-04-01,999.0,Standard Renewal
TXN-1678-04,USER-1678,2025-04,2025-05-01,999.0,Standard Renewal
TXN-1678-05,USER-1678,2025-04,2025-05-31,999.0,Standard Renewal
TXN-1678-06,USER-1678,2025-04,2025-06-30,999.0,Standard Renewal
TXN-1678-07,USER-1678,2025-04,2025-07-30,999.0,Standard Renewal
TXN-1678-08,USER-1678,2025-04,2025-08-29,999.0,Standard Renewal
TXN-1679-00,USER-1679,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1679-01,USER-1679,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1679-02,USER-1679,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1679-03,USER-1679,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1679-04,USER-1679,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1679-05,USER-1679,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1679-06,USER-1679,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1679-07,USER-1679,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1679-08,USER-1679,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1679-09,USER-1679,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1679-10,USER-1679,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1679-11,USER-1679,2025-01,2025-11-27,299.0,Standard Renewal
TXN-1680-06,USER-1680,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1680-07,USER-1680,2025-06,2025-07-30,778.7,Tier Upgrade
TXN-1680-08,USER-1680,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1680-09,USER-1680,2025-06,2025-09-28,599.0,Standard Renewal
TXN-1680-10,USER-1680,2025-06,2025-10-28,599.0,Standard Renewal
TXN-1680-11,USER-1680,2025-06,2025-11-27,599.0,Standard Renewal
TXN-1681-05,USER-1681,2025-05,2025-05-31,1298.7,Tier Upgrade
TXN-1681-06,USER-1681,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1681-07,USER-1681,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1681-08,USER-1681,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1682-06,USER-1682,2025-06,2025-06-30,388.7,Tier Upgrade
TXN-1682-07,USER-1682,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1682-08,USER-1682,2025-06,2025-08-29,209.3,Contraction
TXN-1683-06,USER-1683,2025-06,2025-06-30,209.3,Contraction
TXN-1683-07,USER-1683,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1683-08,USER-1683,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1683-09,USER-1683,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1683-10,USER-1683,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1683-11,USER-1683,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1684-07,USER-1684,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1684-08,USER-1684,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1684-09,USER-1684,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1684-10,USER-1684,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1684-11,USER-1684,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1685-01,USER-1685,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1685-02,USER-1685,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1685-03,USER-1685,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1685-04,USER-1685,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1685-05,USER-1685,2025-01,2025-05-31,599.0,Standard Renewal
TXN-1685-06,USER-1685,2025-01,2025-06-30,599.0,Standard Renewal
TXN-1685-07,USER-1685,2025-01,2025-07-30,599.0,Standard Renewal
TXN-1685-08,USER-1685,2025-01,2025-08-29,599.0,Standard Renewal
TXN-1685-09,USER-1685,2025-01,2025-09-28,599.0,Standard Renewal
TXN-1685-10,USER-1685,2025-01,2025-10-28,599.0,Standard Renewal
TXN-1685-11,USER-1685,2025-01,2025-11-27,599.0,Standard Renewal
TXN-1687-07,USER-1687,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1687-08,USER-1687,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1687-09,USER-1687,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1687-10,USER-1687,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1687-11,USER-1687,2025-07,2025-11-27,1298.7,Tier Upgrade
TXN-1688-00,USER-1688,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1688-01,USER-1688,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1688-02,USER-1688,2025-01,2025-03-02,209.3,Contraction
TXN-1688-03,USER-1688,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1688-04,USER-1688,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1688-05,USER-1688,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1688-06,USER-1688,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1688-07,USER-1688,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1688-08,USER-1688,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1688-09,USER-1688,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1688-10,USER-1688,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1688-11,USER-1688,2025-01,2025-11-27,209.3,Contraction
TXN-1689-10,USER-1689,2025-10,2025-10-28,999.0,Standard Renewal
TXN-1689-11,USER-1689,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1690-09,USER-1690,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1690-10,USER-1690,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1690-11,USER-1690,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1691-06,USER-1691,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1691-07,USER-1691,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1691-08,USER-1691,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1692-03,USER-1692,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1692-04,USER-1692,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1692-05,USER-1692,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1692-06,USER-1692,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1692-07,USER-1692,2025-04,2025-07-30,599.0,Standard Renewal
